Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010]
Czech Republic,CZE,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,66.620002746582,..,61.4199981689453,61.6199989318848,61.5099983215332,61.2400016784668,60.689998626709,60.5999984741211,60.6100006103516,60.060001373291,59.6399993896484,59.4599990844727,59.2299995422363,58.9700012207031,59.3800010681152,59.2700004577637,58.7700004577637,58.5,58.6800003051758,58.439998626709
Denmark,DNK,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,68.120002746582,67.8300018310547,68.1100006103516,67.370002746582,64.379997253418,64.6100006103516,65.1999969482422,65.4400024414063,65.1800003051758,65.8000030517578,65.5400009155273,65.1500015258789,65.6399993896484,65.4800033569336,65.9300003051758,65.6500015258789,65.9300003051758,65.7099990844727,66,65.3300018310547,64.370002746582
Djibouti,DJI,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,62,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,37.1500015258789,..,..,..,..,..,67,..,65.2300033569336,..,57.689998626709,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,52.9000015258789,..,59.6100006103516,62.3499984741211,..,64.3399963378906,..,55.2900009155273,54.3499984741211,55.060001373291,54.2799987792969,56.3400001525879,55.8800010681152,56.0099983215332,64.2699966430664,55.5200004577637,61.4199981689453,62.5699996948242
Ecuador,ECU,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,55.5,..,..,..,..,..,63.4799995422363,64.25,66.379997253418,..,..,70.5299987792969,66.629997253418,66.9400024414063,..,67.1600036621094,67.879997253418,47.3499984741211,47.6300010681152,65.2799987792969,62.5400009155273
"Egypt, Arab Rep.",EGY,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,50.3800010681152,46.7200012207031,47.189998626709,47.8899993896484,48.8800010681152,47.9199981689453,46.5999984741211,..,46,47.5200004577637,29.6000003814697,44.9300003051758,43.189998626709,29.9500007629395,30.1100006103516,49.5200004577637,46.9700012207031,47.9300003051758,32.4700012207031,48.060001373291,49.4900016784668
El Salvador,SLV,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,63.7400016784668,61.9099998474121,53.6300010681152,60.3899993896484,61.2000007629395,60.060001373291,58.5,58.6800003051758,61.0999984741211,60.2599983215332,..,..,58.5900001525879,61,59.5499992370605,..,60.2999992370605,60.8800010681152,62.7099990844727,62.7599983215332,62.5099983215332
Equatorial Guinea,GNQ,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,73.5899963378906,72.1999969482422,69.7300033569336,67.5199966430664,67.1900024414063,65.4499969482422,64.7300033569336,65.0199966430664,60.0699996948242,58.6199989318848,58.9300003051758,58.2400016784668,57.2200012207031,58.9700012207031,59.0699996948242,58.7400016784668,60.6399993896484,60.5499992370605,61.1100006103516,60.7200012207031,60.5
Ethiopia,ETH,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,77.9300003051758,71.4599990844727,..,..,..,80.4700012207031,..,..,..,..,63.5800018310547,84.5,66.9300003051758,..,..,68.2799987792969,68.0599975585938
Faroe Islands,FRO,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.1699981689453,86.2600021362305,84.5500030517578,86.2200012207031,83.2699966430664,81.6699981689453
Fiji,FJI,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,33.9700012207031,34.0999984741211,35.2200012207031,35.1500015258789,..,..,59.4500007629395,..,..,..,..,..,..,..,58.2000007629395,41.060001373291,..,55.0299987792969,39.2999992370605,39.2999992370605,56.9900016784668
Finland,FIN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,69.7200012207031,68.2399978637695,66.7600021362305,65.9000015258789,65.0599975585938,61.1100006103516,59.3600006103516,60.1399993896484,60.2700004577637,62.9700012207031,63.2099990844727,63.2900009155273,63.2200012207031,62.8300018310547,62.0999984741211,60.7400016784668,61.0299987792969,61.2400016784668,61.4799995422363,60.4900016784668,59.9599990844727
France,FRA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,55.8499984741211,55.4099998474121,55.560001373291,55.5499992370605,55.4799995422363,55.439998626709,55.7700004577637,55.4500007629395,55.4599990844727,55.75,55.7000007629395,55.5,55.7200012207031,56.4099998474121,56.25,56.2400016784668,56.1500015258789,56.2799987792969,56.3699989318848,56.5800018310547,56.5099983215332
French Polynesia,PYF,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,57.9900016784668,..,..,..,..,..,..,..,..
Gabon,GAB,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,62.6199989318848,..,..,..,..,..,..,..,..,..,..,..,55.5,..,..,..,..,48.7400016784668
"Gambia, The",GMB,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,57.4599990844727,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,65.4000015258789,66,64.0999984741211,66.2099990844727,64.9499969482422,66.0199966430664,64.7699966430664,64.0500030517578,62.2000007629395,63.2999992370605,62.6100006103516,63.6100006103516,64.2300033569336
Germany,DEU,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,58.0400009155273,59.4199981689453,58.7299995422363,58.310001373291,58.1599998474121,57.7200012207031,57.6100006103516,57.6699981689453,57.6800003051758,57.8699989318848,57.4599990844727,57.4799995422363,57.2700004577637,57.3199996948242,56.8699989318848,58.4199981689453,58.9599990844727,59.1500015258789,59.2400016784668,59.3899993896484,59.3699989318848
Ghana,GHA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,79.9400024414063,..,74.6699981689453,..,..,..,..,..,68.6500015258789,..,..,..,71.1399993896484
Gibraltar,GIB,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,46.0699996948242,53.7799987792969,50.9900016784668,50.9199981689453,47.5,..,..,..,..,..,..,68.370002746582,..,..,..,..,..,..,..,..,..
Greece,GRC,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,49.9300003051758,48.25,48.6100006103516,48.689998626709,49.0800018310547,49.2000007629395,49.6599998474121,48.8499984741211,52.060001373291,52.3600006103516,52.2900009155273,51.5400009155273,51.7999992370605,52.2400016784668,52.9900016784668,52.9000015258789,53.0800018310547,52.9300003051758,52.9799995422363,53.4500007629395,53.5
Greenland,GRL,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,72.6900024414063,..,..,..,..,..,..,..,..,..,67.8000030517578,65.5999984741211,62.4000015258789,..,61.7000007629395,61.0999984741211,62.7000007629395,57.7999992370605,..,61.7000007629395,61.4000015258789
Guatemala,GTM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,49.8499984741211,..,..,..,..,48.3699989318848,..,..,..,..,63.3400001525879,..,66.1500015258789,..,..,..,44.5900001525879
Guinea,GIN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,45.8199996948242,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,59.5299987792969,..,..,..,..,..,..,..,..,56.1500015258789,..,..,..,..,..,..,..,..
Haiti,HTI,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,66.75,..,..,..,..,65.0800018310547,..,..,..,..,62.7700004577637,..,..,50.9000015258789,..,63.8300018310547,..,47.7000007629395,..,..,65.620002746582
Honduras,HND,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,57.939998626709,60.810001373291,..,..,59.4500007629395,50.25,50.5299987792969,63.7999992370605,65.879997253418,64.379997253418,62.5,..,..,59.5900001525879,57.7099990844727,60.0299987792969,..,..,61.3300018310547,61.9000015258789
"Hong Kong SAR, China",HKG,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,62.9900016784668,63.439998626709,62.2799987792969,62.4500007629395,62.4900016784668,61.9700012207031,61.7799987792969,61.7700004577637,62,..,60.6800003051758,61.4300003051758,61.8300018310547,61.3499984741211,61.2700004577637,60.9900016784668,61.2599983215332,61.2200012207031,60.8800010681152,60.7700004577637,59.5900001525879
Hungary,HUN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,46.2200012207031,45.0999984741211,58.2999992370605,55.6599998474121,53.6500015258789,52.3699989318848,48.3199996948242,47.6100006103516,48.3699989318848,49.2999992370605,49.560001373291,48.8699989318848,48.9199981689453,49.7299995422363,49.4900016784668,50.1699981689453,50.6500015258789,50.3199996948242,49.9099998474121,49.8600006103516,50.3400001525879
Iceland,ISL,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,79.1399993896484,80.0299987792969,79.3000030517578,79.379997253418,82.25,81.1600036621094,80.0599975585938,81.3199996948242,82.7399978637695,83.8499984741211,83.5100021362305,82.7900009155273,83.0800018310547,81.8899993896484,81.3499984741211,82.4599990844727,82.6500015258789,81.9100036621094,80.3199996948242,80.379997253418
India,IND,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,57.9500007629395,..,..,..,..,..,..,..,..,..,58.7000007629395,..,..,..,60.4000015258789,..,..,..,..,54.8199996948242
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,63.310001373291,..,68.2300033569336,..,..,..,..,66.3399963378906,65.3199996948242,67.8899993896484,67.7600021362305,68.5999984741211,67.7600021362305,65.7200012207031,67.5400009155273,68.0199966430664,67.6699981689453,66.9899978637695,67.1800003051758,67.2300033569336,67.7200012207031
